OBJECTID,COUNTYFP10,MAZ,TAZ,PUMA5,tractid,CensusTract,Bloc_GroupID,BlockGroup,COUNTY,COUNTY_N
24833,1,330824,300791,2402,6001406202.000000000000000,406202,60014062023.000000000000000,3,ALAMEDA,1
24834,1,330825,300159,2404,6001406500.000000000000000,406500,60014065004.000000000000000,4,ALAMEDA,1
24835,1,330826,300158,2404,6001406500.000000000000000,406500,60014065001.000000000000000,1,ALAMEDA,1
24836,1,330828,300165,2404,6001406602.000000000000000,406602,60014066022.000000000000000,2,ALAMEDA,1
24837,1,330835,300123,2402,6001400400.000000000000000,400400,60014004003.000000000000000,3,ALAMEDA,1
24838,1,330836,300375,2403,6001405100.000000000000000,405100,60014051004.000000000000000,4,ALAMEDA,1
24839,1,330839,300204,2403,6001409900.000000000000000,409900,60014099004.000000000000000,4,ALAMEDA,1
24840,1,330843,300761,2403,6001406700.000000000000000,406700,60014067003.000000000000000,3,ALAMEDA,1
24841,1,330849,300177,2403,6001401100.000000000000000,401100,60014011003.000000000000000,3,ALAMEDA,1
24842,1,330850,300800,2403,6001406800.000000000000000,406800,60014068003.000000000000000,3,ALAMEDA,1
24843,1,330852,300918,2404,6001410100.000000000000000,410100,60014101002.000000000000000,2,ALAMEDA,1
24844,1,330856,300967,2410,6001451300.000000000000000,451300,60014513001.000000000000000,1,ALAMEDA,1
24845,1,330857,300967,2410,6001451300.000000000000000,451300,60014513001.000000000000000,1,ALAMEDA,1
24846,1,330858,300967,2410,6001451300.000000000000000,451300,60014513001.000000000000000,1,ALAMEDA,1
24847,1,330859,300400,2410,6001451300.000000000000000,451300,60014513002.000000000000000,2,ALAMEDA,1
24848,1,330861,300400,2410,6001451300.000000000000000,451300,60014513002.000000000000000,2,ALAMEDA,1
24849,1,330870,300783,2410,6001450751.000000000000000,450751,60014507511.000000000000000,1,ALAMEDA,1
24850,1,330872,300638,2410,6001450605.000000000000000,450605,60014506053.000000000000000,3,ALAMEDA,1
24851,1,330880,301011,2403,6001426200.000000000000000,426200,60014262003.000000000000000,3,ALAMEDA,1
24852,1,330885,300852,2403,6001403800.000000000000000,403800,60014038002.000000000000000,2,ALAMEDA,1
24853,1,330886,300941,2403,6001405100.000000000000000,405100,60014051003.000000000000000,3,ALAMEDA,1
24854,1,330900,300240,2402,6001401700.000000000000000,401700,60014017001.000000000000000,1,ALAMEDA,1
24855,1,330901,300150,2402,6001401700.000000000000000,401700,60014017001.000000000000000,1,ALAMEDA,1
24856,1,330903,300757,2403,6001408300.000000000000000,408300,60014083001.000000000000000,1,ALAMEDA,1
24857,1,330905,300288,2402,6001400600.000000000000000,400600,60014006001.000000000000000,1,ALAMEDA,1
24858,1,330910,300466,2402,6001400400.000000000000000,400400,60014004002.000000000000000,2,ALAMEDA,1
24859,1,330911,300569,2403,6001400200.000000000000000,400200,60014002002.000000000000000,2,ALAMEDA,1
24860,1,330913,300115,2403,6001400300.000000000000000,400300,60014003003.000000000000000,3,ALAMEDA,1
24861,1,330914,300115,2403,6001400300.000000000000000,400300,60014003004.000000000000000,4,ALAMEDA,1
24862,1,330915,301089,2403,6001400300.000000000000000,400300,60014003004.000000000000000,4,ALAMEDA,1
24863,1,330919,300803,2403,6001407900.000000000000000,407900,60014079001.000000000000000,1,ALAMEDA,1
24864,1,330921,300799,2403,6001407900.000000000000000,407900,60014079002.000000000000000,2,ALAMEDA,1
24865,1,330922,300803,2403,6001407900.000000000000000,407900,60014079001.000000000000000,1,ALAMEDA,1
24866,1,330924,300251,2404,6001409300.000000000000000,409300,60014093002.000000000000000,2,ALAMEDA,1
24867,1,330925,300339,2402,6001400800.000000000000000,400800,60014008001.000000000000000,1,ALAMEDA,1
24868,1,330936,301016,2402,6001406100.000000000000000,406100,60014061001.000000000000000,1,ALAMEDA,1
24869,1,330937,300150,2402,6001425104.000000000000000,425104,60014251042.000000000000000,2,ALAMEDA,1
24870,1,330939,300715,2402,6001401000.000000000000000,401000,60014010001.000000000000000,1,ALAMEDA,1
24871,1,330950,300702,2401,6001421900.000000000000000,421900,60014219002.000000000000000,2,ALAMEDA,1
24872,1,330954,300700,2401,6001422300.000000000000000,422300,60014223002.000000000000000,2,ALAMEDA,1
24873,1,330955,300712,2401,6001423100.000000000000000,423100,60014231001.000000000000000,1,ALAMEDA,1
24874,1,330959,300053,2401,6001423000.000000000000000,423000,60014230003.000000000000000,3,ALAMEDA,1
24875,1,330965,300333,2401,6001423601.000000000000000,423601,60014236011.000000000000000,1,ALAMEDA,1
24876,1,330966,300119,2401,6001423902.000000000000000,423902,60014239022.000000000000000,2,ALAMEDA,1
24877,1,330968,300877,2401,6001423700.000000000000000,423700,60014237002.000000000000000,2,ALAMEDA,1
24878,1,330970,300053,2401,6001423000.000000000000000,423000,60014230003.000000000000000,3,ALAMEDA,1
24879,1,330971,300847,2401,6001421800.000000000000000,421800,60014218001.000000000000000,1,ALAMEDA,1
24880,1,330974,300962,2409,6001442900.000000000000000,442900,60014429002.000000000000000,2,ALAMEDA,1
24881,1,330975,300962,2409,6001442900.000000000000000,442900,60014429002.000000000000000,2,ALAMEDA,1
24882,1,330976,300245,2409,6001443002.000000000000000,443002,60014430023.000000000000000,3,ALAMEDA,1
24883,1,330977,300245,2409,6001443002.000000000000000,443002,60014430023.000000000000000,3,ALAMEDA,1
24884,1,330978,300029,2409,6001443002.000000000000000,443002,60014430022.000000000000000,2,ALAMEDA,1
24885,1,330982,300755,2408,6001440331.000000000000000,440331,60014403311.000000000000000,1,ALAMEDA,1
24886,1,330984,300411,2408,6001440333.000000000000000,440333,60014403332.000000000000000,2,ALAMEDA,1
24887,1,330985,300992,2408,6001440304.000000000000000,440304,60014403043.000000000000000,3,ALAMEDA,1
24888,1,330988,301029,2408,6001440305.000000000000000,440305,60014403052.000000000000000,2,ALAMEDA,1
24889,1,330993,300840,2408,6001441521.000000000000000,441521,60014415211.000000000000000,1,ALAMEDA,1
24890,1,331001,300987,2409,6001441602.000000000000000,441602,60014416023.000000000000000,3,ALAMEDA,1
24891,1,331009,300890,2406,6001433700.000000000000000,433700,60014337001.000000000000000,1,ALAMEDA,1
24892,1,331011,300110,2407,6001437000.000000000000000,437000,60014370002.000000000000000,2,ALAMEDA,1
24893,1,331021,300502,2407,6001437300.000000000000000,437300,60014373002.000000000000000,2,ALAMEDA,1
24894,1,331023,300031,2406,6001430400.000000000000000,430400,60014304001.000000000000000,1,ALAMEDA,1
24895,1,331024,300258,2406,6001430600.000000000000000,430600,60014306004.000000000000000,4,ALAMEDA,1
24896,1,331025,300274,2406,6001430300.000000000000000,430300,60014303003.000000000000000,3,ALAMEDA,1
24897,1,331026,300935,2405,6001433500.000000000000000,433500,60014335003.000000000000000,3,ALAMEDA,1
24898,1,331028,300926,2407,6001436900.000000000000000,436900,60014369002.000000000000000,2,ALAMEDA,1
24899,1,331029,300666,2407,6001436300.000000000000000,436300,60014363002.000000000000000,2,ALAMEDA,1
24900,1,331032,300293,2406,6001431100.000000000000000,431100,60014311001.000000000000000,1,ALAMEDA,1
24901,1,331048,300030,2410,6001450606.000000000000000,450606,60014506062.000000000000000,2,ALAMEDA,1
24902,1,331049,300435,2410,6001450606.000000000000000,450606,60014506063.000000000000000,3,ALAMEDA,1
24903,1,331050,300030,2410,6001450606.000000000000000,450606,60014506062.000000000000000,2,ALAMEDA,1
24904,1,331054,300181,2410,6001450601.000000000000000,450601,60014506012.000000000000000,2,ALAMEDA,1
24905,1,331056,300733,2410,6001450602.000000000000000,450602,60014506025.000000000000000,5,ALAMEDA,1
24906,1,331059,301108,2410,6001450752.000000000000000,450752,60014507521.000000000000000,1,ALAMEDA,1
24907,1,331060,301113,2410,6001450501.000000000000000,450501,60014505012.000000000000000,2,ALAMEDA,1
24908,1,331067,300810,2410,6001450300.000000000000000,450300,60014503002.000000000000000,2,ALAMEDA,1
24909,1,331084,300618,2403,6001403900.000000000000000,403900,60014039003.000000000000000,3,ALAMEDA,1
24910,1,331085,300745,2402,6001403702.000000000000000,403702,60014037021.000000000000000,1,ALAMEDA,1
24911,1,331086,300956,2403,6001403900.000000000000000,403900,60014039002.000000000000000,2,ALAMEDA,1
24912,1,331087,300256,2403,6001403800.000000000000000,403800,60014038004.000000000000000,4,ALAMEDA,1
24913,1,331088,300941,2403,6001405100.000000000000000,405100,60014051003.000000000000000,3,ALAMEDA,1
24914,1,331091,300103,2402,6001425103.000000000000000,425103,60014251033.000000000000000,3,ALAMEDA,1
24915,1,331093,300162,2403,6001406601.000000000000000,406601,60014066013.000000000000000,3,ALAMEDA,1
24916,1,331095,301034,2404,6001406500.000000000000000,406500,60014065002.000000000000000,2,ALAMEDA,1
24917,1,331096,300222,2404,6001407101.000000000000000,407101,60014071012.000000000000000,2,ALAMEDA,1
24918,1,331097,300222,2404,6001407101.000000000000000,407101,60014071012.000000000000000,2,ALAMEDA,1
24919,1,331101,300160,2404,6001406601.000000000000000,406601,60014066011.000000000000000,1,ALAMEDA,1
24920,1,331103,300118,2402,6001400500.000000000000000,400500,60014005001.000000000000000,1,ALAMEDA,1
24921,1,331104,300118,2402,6001400500.000000000000000,400500,60014005001.000000000000000,1,ALAMEDA,1
24922,1,331105,300568,2402,6001400400.000000000000000,400400,60014004001.000000000000000,1,ALAMEDA,1
24923,1,331106,300123,2402,6001400400.000000000000000,400400,60014004003.000000000000000,3,ALAMEDA,1
24924,1,331110,300801,2403,6001406900.000000000000000,406900,60014069001.000000000000000,1,ALAMEDA,1
24925,1,331112,300800,2403,6001406800.000000000000000,406800,60014068003.000000000000000,3,ALAMEDA,1
24926,1,331113,300758,2403,6001406900.000000000000000,406900,60014069003.000000000000000,3,ALAMEDA,1
24927,1,331122,300118,2402,6001400500.000000000000000,400500,60014005001.000000000000000,1,ALAMEDA,1
24928,1,331128,300794,2403,6001408100.000000000000000,408100,60014081001.000000000000000,1,ALAMEDA,1
24929,1,331132,301006,2403,6001404900.000000000000000,404900,60014049004.000000000000000,4,ALAMEDA,1
24930,1,331136,300698,2401,6001421600.000000000000000,421600,60014216002.000000000000000,2,ALAMEDA,1
24931,1,331137,300530,2401,6001421600.000000000000000,421600,60014216001.000000000000000,1,ALAMEDA,1
24932,1,331138,301043,2401,6001421600.000000000000000,421600,60014216003.000000000000000,3,ALAMEDA,1
24933,1,331139,301043,2401,6001421600.000000000000000,421600,60014216003.000000000000000,3,ALAMEDA,1
24934,1,331140,300531,2401,6001421600.000000000000000,421600,60014216004.000000000000000,4,ALAMEDA,1
24935,1,331142,300699,2401,6001422500.000000000000000,422500,60014225001.000000000000000,1,ALAMEDA,1
24936,1,331143,300928,2401,6001422500.000000000000000,422500,60014225003.000000000000000,3,ALAMEDA,1
24937,1,331144,300476,2401,6001423602.000000000000000,423602,60014236021.000000000000000,1,ALAMEDA,1
24938,1,331145,300476,2401,6001423602.000000000000000,423602,60014236021.000000000000000,1,ALAMEDA,1
24939,1,331146,300006,2401,6001422700.000000000000000,422700,60014227003.000000000000000,3,ALAMEDA,1
24940,1,331147,300535,2401,6001423700.000000000000000,423700,60014237003.000000000000000,3,ALAMEDA,1
24941,1,331148,300333,2401,6001423601.000000000000000,423601,60014236011.000000000000000,1,ALAMEDA,1
24942,1,331149,300340,2401,6001423200.000000000000000,423200,60014232001.000000000000000,1,ALAMEDA,1
24943,1,331153,300397,2409,6001443301.000000000000000,443301,60014433012.000000000000000,2,ALAMEDA,1
24944,1,331156,300962,2409,6001442900.000000000000000,442900,60014429001.000000000000000,1,ALAMEDA,1
24945,1,331157,300962,2409,6001442900.000000000000000,442900,60014429002.000000000000000,2,ALAMEDA,1
24946,1,331158,300962,2409,6001442900.000000000000000,442900,60014429002.000000000000000,2,ALAMEDA,1
24947,1,331159,300245,2409,6001443002.000000000000000,443002,60014430023.000000000000000,3,ALAMEDA,1
24948,1,331161,300245,2409,6001443002.000000000000000,443002,60014430023.000000000000000,3,ALAMEDA,1
24949,1,331163,300414,2409,6001443105.000000000000000,443105,60014431052.000000000000000,2,ALAMEDA,1
24950,1,331164,300414,2409,6001443105.000000000000000,443105,60014431052.000000000000000,2,ALAMEDA,1
24951,1,331177,300397,2409,6001443301.000000000000000,443301,60014433011.000000000000000,1,ALAMEDA,1
24952,1,331179,301026,2409,6001441800.000000000000000,441800,60014418001.000000000000000,1,ALAMEDA,1
24953,1,331183,301028,2408,6001440301.000000000000000,440301,60014403013.000000000000000,3,ALAMEDA,1
24954,1,331184,300588,2408,6001441522.000000000000000,441522,60014415221.000000000000000,1,ALAMEDA,1
24955,1,331192,300983,2407,6001435400.000000000000000,435400,60014354001.000000000000000,1,ALAMEDA,1
24956,1,331193,300990,2407,6001435400.000000000000000,435400,60014354002.000000000000000,2,ALAMEDA,1
24957,1,331194,300924,2407,6001436401.000000000000000,436401,60014364014.000000000000000,4,ALAMEDA,1
24958,1,331195,300666,2407,6001436300.000000000000000,436300,60014363002.000000000000000,2,ALAMEDA,1
24959,1,331196,300922,2407,6001436500.000000000000000,436500,60014365001.000000000000000,1,ALAMEDA,1
24960,1,331202,300183,2406,6001431200.000000000000000,431200,60014312003.000000000000000,3,ALAMEDA,1
24961,1,331204,300991,2406,6001435500.000000000000000,435500,60014355002.000000000000000,2,ALAMEDA,1
24962,1,331205,300350,2406,6001431200.000000000000000,431200,60014312002.000000000000000,2,ALAMEDA,1
24963,1,331213,300261,2406,6001430200.000000000000000,430200,60014302002.000000000000000,2,ALAMEDA,1
24964,1,331222,300886,2407,6001438100.000000000000000,438100,60014381001.000000000000000,1,ALAMEDA,1
24965,1,331224,300350,2406,6001431200.000000000000000,431200,60014312002.000000000000000,2,ALAMEDA,1
24966,1,331225,300990,2407,6001435400.000000000000000,435400,60014354002.000000000000000,2,ALAMEDA,1
24967,1,331235,300487,2410,6001450607.000000000000000,450607,60014506072.000000000000000,2,ALAMEDA,1
24968,1,331237,300686,2410,6001450746.000000000000000,450746,60014507462.000000000000000,2,ALAMEDA,1
24969,1,331241,300487,2410,6001450607.000000000000000,450607,60014506072.000000000000000,2,ALAMEDA,1
24970,1,331242,300487,2410,6001450607.000000000000000,450607,60014506072.000000000000000,2,ALAMEDA,1
24971,1,331243,300478,2410,6001450701.000000000000000,450701,60014507013.000000000000000,3,ALAMEDA,1
24972,1,331244,300685,2410,6001450746.000000000000000,450746,60014507461.000000000000000,1,ALAMEDA,1
24973,1,331245,300429,2410,6001451201.000000000000000,451201,60014512013.000000000000000,3,ALAMEDA,1
24974,1,331249,300967,2410,6001451300.000000000000000,451300,60014513001.000000000000000,1,ALAMEDA,1
24975,1,331252,300402,2410,6001451602.000000000000000,451602,60014516021.000000000000000,1,ALAMEDA,1
24976,1,331257,300461,2410,6001450743.000000000000000,450743,60014507432.000000000000000,2,ALAMEDA,1
24977,1,331261,300010,2403,6001407800.000000000000000,407800,60014078002.000000000000000,2,ALAMEDA,1
24978,1,331262,300253,2404,6001408400.000000000000000,408400,60014084003.000000000000000,3,ALAMEDA,1
24979,1,331263,300300,2404,6001409400.000000000000000,409400,60014094002.000000000000000,2,ALAMEDA,1
24980,1,331270,300051,2402,6001401700.000000000000000,401700,60014017002.000000000000000,2,ALAMEDA,1
24981,1,331273,300740,2402,6001403502.000000000000000,403502,60014035021.000000000000000,1,ALAMEDA,1
24982,1,331276,300918,2404,6001410100.000000000000000,410100,60014101002.000000000000000,2,ALAMEDA,1
24983,1,331277,300138,2404,6001410400.000000000000000,410400,60014104001.000000000000000,1,ALAMEDA,1
24984,1,331278,300138,2404,6001410400.000000000000000,410400,60014104001.000000000000000,1,ALAMEDA,1
24985,1,331281,300172,2403,6001404600.000000000000000,404600,60014046002.000000000000000,2,ALAMEDA,1
24986,1,331282,300708,2403,6001408000.000000000000000,408000,60014080001.000000000000000,1,ALAMEDA,1
24987,1,331284,301017,2403,6001404800.000000000000000,404800,60014048001.000000000000000,1,ALAMEDA,1
24988,1,331285,300228,2404,6001409500.000000000000000,409500,60014095003.000000000000000,3,ALAMEDA,1
24989,1,331286,300299,2404,6001409400.000000000000000,409400,60014094003.000000000000000,3,ALAMEDA,1
24990,1,331287,300299,2404,6001409400.000000000000000,409400,60014094003.000000000000000,3,ALAMEDA,1
24991,1,331293,300858,2404,6001408500.000000000000000,408500,60014085002.000000000000000,2,ALAMEDA,1
24992,1,331294,300854,2404,6001409700.000000000000000,409700,60014097004.000000000000000,4,ALAMEDA,1
24993,1,331295,300854,2404,6001409700.000000000000000,409700,60014097004.000000000000000,4,ALAMEDA,1
24994,1,331296,300236,2404,6001409600.000000000000000,409600,60014096001.000000000000000,1,ALAMEDA,1
24995,1,331297,300440,2403,6001408000.000000000000000,408000,60014080002.000000000000000,2,ALAMEDA,1
24996,1,331303,300444,2403,6001409900.000000000000000,409900,60014099001.000000000000000,1,ALAMEDA,1
24997,1,331315,300149,2402,6001410500.000000000000000,410500,60014105001.000000000000000,1,ALAMEDA,1
24998,1,331316,300691,2402,6001402800.000000000000000,402800,60014028002.000000000000000,2,ALAMEDA,1
24999,1,331320,300911,2401,6001420100.000000000000000,420100,60014201002.000000000000000,2,ALAMEDA,1
25000,1,331325,300610,2401,6001421300.000000000000000,421300,60014213002.000000000000000,2,ALAMEDA,1
25001,1,331326,300610,2401,6001421300.000000000000000,421300,60014213002.000000000000000,2,ALAMEDA,1
